timestamp,provider,model,technique,latency_ms,input_tokens_est,context_tokens_est,total_est,prompt_tokens_actual,completion_tokens_actual,total_tokens_actual,retry_count,backoff_ms_total,overflow_handled,cost_estimate_usd,notes
2026-01-07T19:23:15.900578,google,gpt-4o-mini,few_shot_classify,861,415,0,418,418,11,429,0,0,False,N/A,
2026-01-07T19:23:16.768337,google,gpt-4o-mini,few_shot_classify,866,416,0,419,419,11,430,0,0,False,N/A,
2026-01-07T19:23:17.624870,google,gpt-4o-mini,few_shot_classify,854,413,0,416,416,11,427,0,0,False,N/A,
2026-01-07T19:23:18.529197,google,gpt-4o-mini,few_shot_classify,902,418,0,421,421,13,434,0,0,False,N/A,
2026-01-07T19:23:19.500462,google,gpt-4o-mini,few_shot_classify,969,416,0,419,419,11,430,0,0,False,N/A,
2026-01-07T19:23:27.194830,google,gpt-4o-mini,few_shot_classify,1067,430,0,433,433,11,444,0,0,False,N/A,
2026-01-07T19:23:28.051833,google,gpt-4o-mini,few_shot_classify,854,430,0,433,433,13,446,0,0,False,N/A,
2026-01-07T19:23:28.885834,google,gpt-4o-mini,few_shot_classify,831,424,0,427,427,12,439,0,0,False,N/A,
2026-01-07T19:23:29.887095,google,gpt-4o-mini,few_shot_classify,999,419,0,422,422,13,435,0,0,False,N/A,
2026-01-07T19:23:30.762611,google,gpt-4o-mini,few_shot_classify,872,419,0,422,422,11,433,0,0,False,N/A,
2026-01-07T19:23:31.636332,google,gpt-4o-mini,few_shot_classify,869,417,0,420,420,11,431,0,0,False,N/A,
2026-01-07T19:23:32.586732,google,gpt-4o-mini,few_shot_classify,948,421,0,424,424,13,437,0,0,False,N/A,
2026-01-07T19:23:33.522948,google,gpt-4o-mini,few_shot_classify,933,419,0,422,422,11,433,0,0,False,N/A,
2026-01-07T19:23:34.423278,google,gpt-4o-mini,few_shot_classify,897,413,0,416,416,11,427,0,0,False,N/A,
2026-01-07T19:23:35.321064,google,gpt-4o-mini,few_shot_classify,895,418,0,421,421,11,432,0,0,False,N/A,
2026-01-07T19:23:37.254816,google,gpt-4o-mini,few_shot_classify,1930,422,0,425,425,12,437,0,0,False,N/A,
2026-01-07T19:23:38.237617,google,gpt-4o-mini,few_shot_classify,979,417,0,420,420,11,431,0,0,False,N/A,
2026-01-07T19:23:39.476013,google,gpt-4o-mini,few_shot_classify,1235,417,0,420,420,13,433,0,0,False,N/A,
2026-01-07T19:23:40.729067,google,gpt-4o-mini,few_shot_classify,1251,424,0,427,427,11,438,0,0,False,N/A,
2026-01-07T19:23:41.576019,google,gpt-4o-mini,few_shot_classify,846,417,0,420,420,11,431,0,0,False,N/A,
2026-01-07T19:23:42.380189,google,gpt-4o-mini,few_shot_classify,801,415,0,418,418,13,431,0,0,False,N/A,
2026-01-07T19:23:43.249167,google,gpt-4o-mini,few_shot_classify,867,422,0,425,425,13,438,0,0,False,N/A,
2026-01-07T19:23:44.108400,google,gpt-4o-mini,few_shot_classify,857,415,0,418,418,11,429,0,0,False,N/A,
2026-01-07T19:23:45.059835,google,gpt-4o-mini,few_shot_classify,949,416,0,419,419,11,430,0,0,False,N/A,
2026-01-07T19:23:45.920701,google,gpt-4o-mini,few_shot_classify,858,413,0,416,416,11,427,0,0,False,N/A,
2026-01-07T19:23:46.834230,google,gpt-4o-mini,few_shot_classify,911,418,0,421,421,13,434,0,0,False,N/A,
2026-01-07T19:23:48.319339,google,gpt-4o-mini,few_shot_classify,1484,416,0,419,419,11,430,0,0,False,N/A,
2026-01-07T19:23:49.489508,google,gpt-4o-mini,few_shot_classify,1166,417,0,420,420,11,431,0,0,False,N/A,
2026-01-07T19:23:50.358374,google,gpt-4o-mini,few_shot_classify,866,418,0,421,421,11,432,0,0,False,N/A,
2026-01-07T19:23:51.255908,google,gpt-4o-mini,few_shot_classify,895,419,0,422,422,13,435,0,0,False,N/A,
2026-01-07T19:23:52.123872,google,gpt-4o-mini,few_shot_classify,865,417,0,420,420,12,432,0,0,False,N/A,
2026-01-07T19:23:52.978773,google,gpt-4o-mini,few_shot_classify,851,419,0,422,422,13,435,0,0,False,N/A,
2026-01-07T19:23:53.842612,google,gpt-4o-mini,few_shot_classify,861,422,0,425,425,13,438,0,0,False,N/A,
2026-01-07T19:23:54.781887,google,gpt-4o-mini,few_shot_classify,937,416,0,419,419,12,431,0,0,False,N/A,
2026-01-07T19:23:55.882829,google,gpt-4o-mini,few_shot_classify,1098,421,0,424,424,13,437,0,0,False,N/A,
2026-01-07T19:23:56.736383,google,gpt-4o-mini,few_shot_classify,849,420,0,423,423,11,434,0,0,False,N/A,
2026-01-07T19:23:57.897318,google,gpt-4o-mini,few_shot_classify,1156,414,0,417,417,12,429,0,0,False,N/A,
2026-01-07T19:23:58.759492,google,gpt-4o-mini,few_shot_classify,858,417,0,420,420,11,431,0,0,False,N/A,
2026-01-07T19:23:59.590188,google,gpt-4o-mini,few_shot_classify,829,415,0,418,418,11,429,0,0,False,N/A,
2026-01-07T19:24:00.462288,google,gpt-4o-mini,few_shot_classify,868,421,0,424,424,13,437,0,0,False,N/A,
2026-01-07T19:24:01.306098,google,gpt-4o-mini,few_shot_classify,841,418,0,421,421,11,432,0,0,False,N/A,
2026-01-07T19:24:02.197142,google,gpt-4o-mini,few_shot_classify,889,414,0,417,417,11,428,0,0,False,N/A,
2026-01-07T19:24:03.098164,google,gpt-4o-mini,few_shot_classify,898,416,0,419,419,11,430,0,0,False,N/A,
2026-01-07T19:24:03.925293,google,gpt-4o-mini,few_shot_classify,823,416,0,419,419,13,432,0,0,False,N/A,
2026-01-07T19:24:04.837329,google,gpt-4o-mini,few_shot_classify,912,415,0,418,418,11,429,0,0,False,N/A,
2026-01-07T19:24:05.599017,google,gpt-4o-mini,few_shot_classify,759,417,0,420,420,13,433,0,0,False,N/A,
2026-01-07T19:24:06.496153,google,gpt-4o-mini,few_shot_classify,896,413,0,416,416,11,427,0,0,False,N/A,
2026-01-07T19:24:07.400831,google,gpt-4o-mini,few_shot_classify,902,410,0,413,413,11,424,0,0,False,N/A,
2026-01-07T19:24:08.474461,google,gpt-4o-mini,few_shot_classify,1071,418,0,421,421,12,433,0,0,False,N/A,
2026-01-07T19:24:09.351025,google,gpt-4o-mini,few_shot_classify,874,415,0,418,418,12,430,0,0,False,N/A,
2026-01-07T19:24:10.078262,google,gpt-4o-mini,few_shot_classify,724,417,0,420,420,11,431,0,0,False,N/A,
2026-01-07T19:24:10.936977,google,gpt-4o-mini,few_shot_classify,858,413,0,416,416,11,427,0,0,False,N/A,
2026-01-07T19:24:11.927510,google,gpt-4o-mini,few_shot_classify,988,417,0,420,420,11,431,0,0,False,N/A,
2026-01-07T19:24:12.732482,google,gpt-4o-mini,few_shot_classify,802,414,0,417,417,11,428,0,0,False,N/A,
2026-01-07T19:24:13.579672,google,gpt-4o-mini,few_shot_classify,846,413,0,416,416,11,427,0,0,False,N/A,
2026-01-07T19:24:18.568898,google,gpt-4o-mini,few_shot_classify,900,430,0,433,433,11,444,0,0,False,N/A,
2026-01-07T19:24:19.545334,google,gpt-4o-mini,few_shot_classify,973,430,0,433,433,13,446,0,0,False,N/A,
2026-01-07T19:24:20.348168,google,gpt-4o-mini,few_shot_classify,799,424,0,427,427,12,439,0,0,False,N/A,
2026-01-07T19:24:21.279400,google,gpt-4o-mini,few_shot_classify,930,419,0,422,422,13,435,0,0,False,N/A,
2026-01-07T19:24:22.335800,google,gpt-4o-mini,few_shot_classify,1054,419,0,422,422,11,433,0,0,False,N/A,
2026-01-07T19:24:23.196369,google,gpt-4o-mini,few_shot_classify,857,417,0,420,420,11,431,0,0,False,N/A,
2026-01-07T19:24:24.191202,google,gpt-4o-mini,few_shot_classify,991,421,0,424,424,13,437,0,0,False,N/A,
2026-01-07T19:24:25.128602,google,gpt-4o-mini,few_shot_classify,935,419,0,422,422,11,433,0,0,False,N/A,
2026-01-07T19:24:25.984167,google,gpt-4o-mini,few_shot_classify,852,413,0,416,416,11,427,0,0,False,N/A,
2026-01-07T19:24:26.985677,google,gpt-4o-mini,few_shot_classify,999,418,0,421,421,11,432,0,0,False,N/A,
2026-01-07T19:24:27.769128,google,gpt-4o-mini,few_shot_classify,781,422,0,425,425,12,437,0,0,False,N/A,
2026-01-07T19:24:28.658286,google,gpt-4o-mini,few_shot_classify,887,417,0,420,420,11,431,0,0,False,N/A,
2026-01-07T19:24:29.502780,google,gpt-4o-mini,few_shot_classify,841,417,0,420,420,13,433,0,0,False,N/A,
2026-01-07T19:24:30.326006,google,gpt-4o-mini,few_shot_classify,820,424,0,427,427,11,438,0,0,False,N/A,
2026-01-07T19:24:31.226626,google,gpt-4o-mini,few_shot_classify,897,417,0,420,420,11,431,0,0,False,N/A,
2026-01-07T19:24:32.127129,google,gpt-4o-mini,few_shot_classify,897,415,0,418,418,13,431,0,0,False,N/A,
2026-01-07T19:24:32.906516,google,gpt-4o-mini,few_shot_classify,777,422,0,425,425,13,438,0,0,False,N/A,
2026-01-07T19:24:33.679358,google,gpt-4o-mini,few_shot_classify,770,415,0,418,418,11,429,0,0,False,N/A,
2026-01-07T19:24:34.552824,google,gpt-4o-mini,few_shot_classify,871,416,0,419,419,11,430,0,0,False,N/A,
2026-01-07T19:24:35.472352,google,gpt-4o-mini,few_shot_classify,917,413,0,416,416,11,427,0,0,False,N/A,
2026-01-07T19:24:36.404104,google,gpt-4o-mini,few_shot_classify,929,418,0,421,421,13,434,0,0,False,N/A,
2026-01-07T19:24:37.208003,google,gpt-4o-mini,few_shot_classify,801,416,0,419,419,11,430,0,0,False,N/A,
2026-01-07T19:24:38.088112,google,gpt-4o-mini,few_shot_classify,879,417,0,420,420,11,431,0,0,False,N/A,
2026-01-07T19:24:38.947193,google,gpt-4o-mini,few_shot_classify,858,418,0,421,421,11,432,0,0,False,N/A,
2026-01-07T19:24:39.860654,google,gpt-4o-mini,few_shot_classify,909,419,0,422,422,13,435,0,0,False,N/A,
2026-01-07T19:24:40.718016,google,gpt-4o-mini,few_shot_classify,855,417,0,420,420,12,432,0,0,False,N/A,
2026-01-07T19:24:41.762958,google,gpt-4o-mini,few_shot_classify,1044,419,0,422,422,13,435,0,0,False,N/A,
2026-01-07T19:24:42.556968,google,gpt-4o-mini,few_shot_classify,792,422,0,425,425,13,438,0,0,False,N/A,
2026-01-07T19:24:43.376844,google,gpt-4o-mini,few_shot_classify,816,416,0,419,419,12,431,0,0,False,N/A,
2026-01-07T19:24:44.186224,google,gpt-4o-mini,few_shot_classify,808,421,0,424,424,13,437,0,0,False,N/A,
2026-01-07T19:24:45.023681,google,gpt-4o-mini,few_shot_classify,835,420,0,423,423,11,434,0,0,False,N/A,
2026-01-07T19:24:46.087218,google,gpt-4o-mini,few_shot_classify,1062,414,0,417,417,12,429,0,0,False,N/A,
2026-01-07T19:24:47.046997,google,gpt-4o-mini,few_shot_classify,957,417,0,420,420,11,431,0,0,False,N/A,
2026-01-07T19:24:47.908331,google,gpt-4o-mini,few_shot_classify,859,415,0,418,418,11,429,0,0,False,N/A,
2026-01-07T19:24:48.775883,google,gpt-4o-mini,few_shot_classify,865,421,0,424,424,13,437,0,0,False,N/A,
2026-01-07T19:24:49.650886,google,gpt-4o-mini,few_shot_classify,871,418,0,421,421,11,432,0,0,False,N/A,
2026-01-07T19:24:50.487019,google,gpt-4o-mini,few_shot_classify,833,414,0,417,417,11,428,0,0,False,N/A,
2026-01-07T19:24:51.359021,google,gpt-4o-mini,few_shot_classify,870,416,0,419,419,11,430,0,0,False,N/A,
2026-01-07T19:24:52.166022,google,gpt-4o-mini,few_shot_classify,804,416,0,419,419,13,432,0,0,False,N/A,
2026-01-07T19:24:53.191959,google,gpt-4o-mini,few_shot_classify,1021,415,0,418,418,11,429,0,0,False,N/A,
2026-01-07T19:24:54.117760,google,gpt-4o-mini,few_shot_classify,923,417,0,420,420,13,433,0,0,False,N/A,
2026-01-07T19:24:54.958893,google,gpt-4o-mini,few_shot_classify,838,413,0,416,416,11,427,0,0,False,N/A,
2026-01-07T19:24:55.803837,google,gpt-4o-mini,few_shot_classify,843,410,0,413,413,11,424,0,0,False,N/A,
2026-01-07T19:24:56.877982,google,gpt-4o-mini,few_shot_classify,1072,418,0,421,421,12,433,0,0,False,N/A,
2026-01-07T19:24:57.755791,google,gpt-4o-mini,few_shot_classify,875,415,0,418,418,12,430,0,0,False,N/A,
2026-01-07T19:24:58.575070,google,gpt-4o-mini,few_shot_classify,816,417,0,420,420,11,431,0,0,False,N/A,
2026-01-07T19:24:59.399589,google,gpt-4o-mini,few_shot_classify,822,413,0,416,416,11,427,0,0,False,N/A,
2026-01-07T19:25:00.327149,google,gpt-4o-mini,few_shot_classify,925,417,0,420,420,11,431,0,0,False,N/A,
2026-01-07T19:25:01.192534,google,gpt-4o-mini,few_shot_classify,862,414,0,417,417,11,428,0,0,False,N/A,
2026-01-07T19:25:01.998141,google,gpt-4o-mini,few_shot_classify,802,413,0,416,416,11,427,0,0,False,N/A,
2026-01-07T20:56:13.603795,openai,gpt-4o-mini,few_shot_classify,2867,430,0,433,433,11,444,0,0,False,~$0.000072,
2026-01-07T20:56:15.054479,openai,gpt-4o-mini,few_shot_classify,1447,430,0,433,433,13,446,0,0,False,~$0.000073,
2026-01-07T20:56:16.506899,openai,gpt-4o-mini,few_shot_classify,1448,424,0,427,427,12,439,0,0,False,~$0.000071,
2026-01-07T20:56:17.428211,openai,gpt-4o-mini,few_shot_classify,919,419,0,422,422,13,435,0,0,False,~$0.000071,
2026-01-07T20:56:19.396313,openai,gpt-4o-mini,few_shot_classify,1963,419,0,422,422,11,433,0,0,False,~$0.000070,
2026-01-07T20:56:20.859277,openai,gpt-4o-mini,few_shot_classify,1460,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T20:56:21.752739,openai,gpt-4o-mini,few_shot_classify,889,421,0,424,424,13,437,0,0,False,~$0.000071,
2026-01-07T20:56:22.664251,openai,gpt-4o-mini,few_shot_classify,909,419,0,422,422,11,433,0,0,False,~$0.000070,
2026-01-07T20:56:23.733897,openai,gpt-4o-mini,few_shot_classify,1067,413,0,416,416,11,427,0,0,False,~$0.000069,
2026-01-07T20:56:25.188114,openai,gpt-4o-mini,few_shot_classify,1450,418,0,421,421,11,432,0,0,False,~$0.000070,
2026-01-07T20:56:26.324112,openai,gpt-4o-mini,few_shot_classify,1133,422,0,425,425,12,437,0,0,False,~$0.000071,
2026-01-07T20:56:28.047641,openai,gpt-4o-mini,few_shot_classify,1722,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T20:56:29.764495,openai,gpt-4o-mini,few_shot_classify,1714,417,0,420,420,13,433,0,0,False,~$0.000071,
2026-01-07T20:56:31.878956,openai,gpt-4o-mini,few_shot_classify,2111,424,0,427,427,11,438,0,0,False,~$0.000071,
2026-01-07T20:56:33.267882,openai,gpt-4o-mini,few_shot_classify,1387,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T20:56:34.264461,openai,gpt-4o-mini,few_shot_classify,992,415,0,418,418,13,431,0,0,False,~$0.000071,
2026-01-07T20:56:35.227949,openai,gpt-4o-mini,few_shot_classify,960,422,0,425,425,13,438,0,0,False,~$0.000072,
2026-01-07T20:56:36.098621,openai,gpt-4o-mini,few_shot_classify,868,415,0,418,418,11,429,0,0,False,~$0.000069,
2026-01-07T20:56:37.178771,openai,gpt-4o-mini,few_shot_classify,1079,416,0,419,419,11,430,0,0,False,~$0.000069,
2026-01-07T20:56:37.968553,openai,gpt-4o-mini,few_shot_classify,775,413,0,416,416,11,427,0,0,False,~$0.000069,
2026-01-07T20:56:38.932383,openai,gpt-4o-mini,few_shot_classify,962,418,0,421,421,13,434,0,0,False,~$0.000071,
2026-01-07T20:56:40.065583,openai,gpt-4o-mini,few_shot_classify,1130,416,0,419,419,11,430,0,0,False,~$0.000069,
2026-01-07T20:56:41.309576,openai,gpt-4o-mini,few_shot_classify,1241,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T20:56:42.286691,openai,gpt-4o-mini,few_shot_classify,974,418,0,421,421,11,432,0,0,False,~$0.000070,
2026-01-07T20:56:43.486331,openai,gpt-4o-mini,few_shot_classify,1196,419,0,422,422,13,435,0,0,False,~$0.000071,
2026-01-07T20:56:44.563123,openai,gpt-4o-mini,few_shot_classify,1072,417,0,420,420,12,432,0,0,False,~$0.000070,
2026-01-07T20:56:45.792982,openai,gpt-4o-mini,few_shot_classify,1226,419,0,422,422,13,435,0,0,False,~$0.000071,
2026-01-07T20:56:46.892742,openai,gpt-4o-mini,few_shot_classify,1098,422,0,425,425,13,438,0,0,False,~$0.000072,
2026-01-07T20:56:48.651188,openai,gpt-4o-mini,few_shot_classify,1756,416,0,419,419,12,431,0,0,False,~$0.000070,
2026-01-07T20:56:49.579366,openai,gpt-4o-mini,few_shot_classify,924,421,0,424,424,13,437,0,0,False,~$0.000071,
2026-01-07T20:56:50.493028,openai,gpt-4o-mini,few_shot_classify,910,420,0,423,423,11,434,0,0,False,~$0.000070,
2026-01-07T20:56:51.564184,openai,gpt-4o-mini,few_shot_classify,1068,414,0,417,417,12,429,0,0,False,~$0.000070,
2026-01-07T20:56:52.769240,openai,gpt-4o-mini,few_shot_classify,1201,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T20:56:53.664738,openai,gpt-4o-mini,few_shot_classify,892,415,0,418,418,11,429,0,0,False,~$0.000069,
2026-01-07T20:56:54.542153,openai,gpt-4o-mini,few_shot_classify,873,421,0,424,424,13,437,0,0,False,~$0.000071,
2026-01-07T20:56:55.565734,openai,gpt-4o-mini,few_shot_classify,1021,418,0,421,421,11,432,0,0,False,~$0.000070,
2026-01-07T20:56:56.515867,openai,gpt-4o-mini,few_shot_classify,946,414,0,417,417,11,428,0,0,False,~$0.000069,
2026-01-07T20:56:57.597914,openai,gpt-4o-mini,few_shot_classify,1079,416,0,419,419,11,430,0,0,False,~$0.000069,
2026-01-07T20:56:58.682862,openai,gpt-4o-mini,few_shot_classify,1082,416,0,419,419,13,432,0,0,False,~$0.000071,
2026-01-07T20:56:59.630780,openai,gpt-4o-mini,few_shot_classify,944,415,0,418,418,11,429,0,0,False,~$0.000069,
2026-01-07T20:57:00.904161,openai,gpt-4o-mini,few_shot_classify,1270,417,0,420,420,13,433,0,0,False,~$0.000071,
2026-01-07T20:57:01.926199,openai,gpt-4o-mini,few_shot_classify,1018,413,0,416,416,11,427,0,0,False,~$0.000069,
2026-01-07T20:57:02.916917,openai,gpt-4o-mini,few_shot_classify,987,410,0,413,413,11,424,0,0,False,~$0.000069,
2026-01-07T20:57:03.986485,openai,gpt-4o-mini,few_shot_classify,1065,418,0,421,421,12,433,0,0,False,~$0.000070,
2026-01-07T20:57:05.174526,openai,gpt-4o-mini,few_shot_classify,1184,415,0,418,418,12,430,0,0,False,~$0.000070,
2026-01-07T20:57:05.941907,openai,gpt-4o-mini,few_shot_classify,762,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T20:57:06.966901,openai,gpt-4o-mini,few_shot_classify,1022,413,0,416,416,11,427,0,0,False,~$0.000069,
2026-01-07T20:57:07.724385,openai,gpt-4o-mini,few_shot_classify,756,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T20:57:08.657712,openai,gpt-4o-mini,few_shot_classify,930,414,0,417,417,11,428,0,0,False,~$0.000069,
2026-01-07T20:57:09.759994,openai,gpt-4o-mini,few_shot_classify,1098,413,0,416,416,11,427,0,0,False,~$0.000069,
2026-01-07T20:57:39.001310,openai,gpt-4o-mini,few_shot_classify,1281,430,0,433,433,11,444,0,0,False,~$0.000072,
2026-01-07T20:57:39.893662,openai,gpt-4o-mini,few_shot_classify,890,430,0,433,433,13,446,0,0,False,~$0.000073,
2026-01-07T20:57:41.310434,openai,gpt-4o-mini,few_shot_classify,1414,424,0,427,427,12,439,0,0,False,~$0.000071,
2026-01-07T20:57:42.443019,openai,gpt-4o-mini,few_shot_classify,1130,419,0,422,422,13,435,0,0,False,~$0.000071,
2026-01-07T20:57:44.893052,openai,gpt-4o-mini,few_shot_classify,2448,419,0,422,422,11,433,0,0,False,~$0.000070,
2026-01-07T20:57:45.775908,openai,gpt-4o-mini,few_shot_classify,879,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T20:57:46.775265,openai,gpt-4o-mini,few_shot_classify,997,421,0,424,424,13,437,0,0,False,~$0.000071,
2026-01-07T20:57:47.767698,openai,gpt-4o-mini,few_shot_classify,989,419,0,422,422,11,433,0,0,False,~$0.000070,
2026-01-07T20:57:48.635009,openai,gpt-4o-mini,few_shot_classify,863,413,0,416,416,11,427,0,0,False,~$0.000069,
2026-01-07T20:57:49.508005,openai,gpt-4o-mini,few_shot_classify,869,418,0,421,421,11,432,0,0,False,~$0.000070,
2026-01-07T20:57:50.365606,openai,gpt-4o-mini,few_shot_classify,853,422,0,425,425,12,437,0,0,False,~$0.000071,
2026-01-07T20:57:51.369894,openai,gpt-4o-mini,few_shot_classify,1000,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T20:57:52.281767,openai,gpt-4o-mini,few_shot_classify,908,417,0,420,420,13,433,0,0,False,~$0.000071,
2026-01-07T20:57:53.107821,openai,gpt-4o-mini,few_shot_classify,821,424,0,427,427,11,438,0,0,False,~$0.000071,
2026-01-07T20:57:54.124475,openai,gpt-4o-mini,few_shot_classify,1012,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T20:57:55.374361,openai,gpt-4o-mini,few_shot_classify,1248,415,0,418,418,13,431,0,0,False,~$0.000071,
2026-01-07T20:57:56.799979,openai,gpt-4o-mini,few_shot_classify,1421,422,0,425,425,13,438,0,0,False,~$0.000072,
2026-01-07T20:57:58.498399,openai,gpt-4o-mini,few_shot_classify,1696,415,0,418,418,11,429,0,0,False,~$0.000069,
2026-01-07T20:58:00.267797,openai,gpt-4o-mini,few_shot_classify,1765,416,0,419,419,11,430,0,0,False,~$0.000069,
2026-01-07T20:58:01.445100,openai,gpt-4o-mini,few_shot_classify,1172,413,0,416,416,11,427,0,0,False,~$0.000069,
2026-01-07T20:58:02.517145,openai,gpt-4o-mini,few_shot_classify,1070,418,0,421,421,13,434,0,0,False,~$0.000071,
2026-01-07T20:58:03.548267,openai,gpt-4o-mini,few_shot_classify,1030,416,0,419,419,11,430,0,0,False,~$0.000069,
2026-01-07T20:58:04.442852,openai,gpt-4o-mini,few_shot_classify,890,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T20:58:06.653252,openai,gpt-4o-mini,few_shot_classify,2208,418,0,421,421,11,432,0,0,False,~$0.000070,
2026-01-07T20:58:07.634025,openai,gpt-4o-mini,few_shot_classify,977,419,0,422,422,13,435,0,0,False,~$0.000071,
2026-01-07T20:58:08.947485,openai,gpt-4o-mini,few_shot_classify,1310,417,0,420,420,12,432,0,0,False,~$0.000070,
2026-01-07T20:58:09.828327,openai,gpt-4o-mini,few_shot_classify,878,419,0,422,422,13,435,0,0,False,~$0.000071,
2026-01-07T20:58:10.851886,openai,gpt-4o-mini,few_shot_classify,1020,422,0,425,425,13,438,0,0,False,~$0.000072,
2026-01-07T20:58:11.808707,openai,gpt-4o-mini,few_shot_classify,953,416,0,419,419,12,431,0,0,False,~$0.000070,
2026-01-07T20:58:13.109984,openai,gpt-4o-mini,few_shot_classify,1296,421,0,424,424,13,437,0,0,False,~$0.000071,
2026-01-07T20:58:14.011788,openai,gpt-4o-mini,few_shot_classify,899,420,0,423,423,11,434,0,0,False,~$0.000070,
2026-01-07T20:58:15.104913,openai,gpt-4o-mini,few_shot_classify,1089,414,0,417,417,12,429,0,0,False,~$0.000070,
2026-01-07T20:58:16.107853,openai,gpt-4o-mini,few_shot_classify,1000,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T20:58:16.952832,openai,gpt-4o-mini,few_shot_classify,841,415,0,418,418,11,429,0,0,False,~$0.000069,
2026-01-07T20:58:18.127265,openai,gpt-4o-mini,few_shot_classify,1171,421,0,424,424,13,437,0,0,False,~$0.000071,
2026-01-07T20:58:19.194036,openai,gpt-4o-mini,few_shot_classify,1064,418,0,421,421,11,432,0,0,False,~$0.000070,
2026-01-07T20:58:20.283822,openai,gpt-4o-mini,few_shot_classify,1085,414,0,417,417,11,428,0,0,False,~$0.000069,
2026-01-07T20:58:21.101342,openai,gpt-4o-mini,few_shot_classify,814,416,0,419,419,11,430,0,0,False,~$0.000069,
2026-01-07T20:58:22.476230,openai,gpt-4o-mini,few_shot_classify,1370,416,0,419,419,13,432,0,0,False,~$0.000071,
2026-01-07T20:58:24.600405,openai,gpt-4o-mini,few_shot_classify,2120,415,0,418,418,11,429,0,0,False,~$0.000069,
2026-01-07T20:58:25.833862,openai,gpt-4o-mini,few_shot_classify,1230,417,0,420,420,13,433,0,0,False,~$0.000071,
2026-01-07T20:58:27.213093,openai,gpt-4o-mini,few_shot_classify,1377,413,0,416,416,11,427,0,0,False,~$0.000069,
2026-01-07T20:58:29.472254,openai,gpt-4o-mini,few_shot_classify,2256,410,0,413,413,11,424,0,0,False,~$0.000069,
2026-01-07T20:58:31.833449,openai,gpt-4o-mini,few_shot_classify,2357,418,0,421,421,12,433,0,0,False,~$0.000070,
2026-01-07T20:58:33.361942,openai,gpt-4o-mini,few_shot_classify,1526,415,0,418,418,12,430,0,0,False,~$0.000070,
2026-01-07T20:58:35.280804,openai,gpt-4o-mini,few_shot_classify,1916,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T20:58:36.379968,openai,gpt-4o-mini,few_shot_classify,1095,413,0,416,416,11,427,0,0,False,~$0.000069,
2026-01-07T20:58:37.988504,openai,gpt-4o-mini,few_shot_classify,1604,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T20:58:38.970732,openai,gpt-4o-mini,few_shot_classify,978,414,0,417,417,11,428,0,0,False,~$0.000069,
2026-01-07T20:58:39.924021,openai,gpt-4o-mini,few_shot_classify,949,413,0,416,416,11,427,0,0,False,~$0.000069,
2026-01-07T21:16:21.582171,openai,gpt-4o-mini,few_shot_classify,3478,430,0,433,433,11,444,0,0,False,~$0.000072,
2026-01-07T21:16:22.670657,openai,gpt-4o-mini,few_shot_classify,1083,430,0,433,433,13,446,0,0,False,~$0.000073,
2026-01-07T21:16:23.714880,openai,gpt-4o-mini,few_shot_classify,1042,424,0,427,427,12,439,0,0,False,~$0.000071,
2026-01-07T21:16:24.605623,openai,gpt-4o-mini,few_shot_classify,887,419,0,422,422,13,435,0,0,False,~$0.000071,
2026-01-07T21:16:25.575663,openai,gpt-4o-mini,few_shot_classify,969,419,0,422,422,11,433,0,0,False,~$0.000070,
2026-01-07T21:16:26.384779,openai,gpt-4o-mini,few_shot_classify,806,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T21:16:27.638730,openai,gpt-4o-mini,few_shot_classify,1251,421,0,424,424,13,437,0,0,False,~$0.000071,
2026-01-07T21:16:28.868533,openai,gpt-4o-mini,few_shot_classify,1225,419,0,422,422,11,433,0,0,False,~$0.000070,
2026-01-07T21:16:29.976191,openai,gpt-4o-mini,few_shot_classify,1106,413,0,416,416,11,427,0,0,False,~$0.000069,
2026-01-07T21:16:31.098980,openai,gpt-4o-mini,few_shot_classify,1120,418,0,421,421,11,432,0,0,False,~$0.000070,
2026-01-07T21:16:32.084608,openai,gpt-4o-mini,few_shot_classify,929,422,0,425,425,12,437,0,0,False,~$0.000071,
2026-01-07T21:16:32.975170,openai,gpt-4o-mini,few_shot_classify,885,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T21:16:33.961466,openai,gpt-4o-mini,few_shot_classify,983,417,0,420,420,13,433,0,0,False,~$0.000071,
